uid,perc_repeat_2,perc_repeat_7,perc_repeat_30,perc_repeat_inf
2728,0.35787923416789397,0.5567010309278351,0.5994108983799705,0.759941089837997
2729,0.4331275720164609,0.676954732510288,0.823045267489712,0.8786008230452675
2730,0.21555555555555556,0.47333333333333333,0.56,0.6355555555555555
2731,0.3119266055045872,0.5718654434250765,0.672782874617737,0.7920489296636086
2732,0.17233009708737865,0.3446601941747573,0.44902912621359226,0.5315533980582524
2733,0.1016260162601626,0.32926829268292684,0.483739837398374,0.5040650406504066
2735,0.05714285714285714,0.2,0.3142857142857143,0.3142857142857143
2736,0.2777777777777778,0.45454545454545453,0.4595959595959596,0.5707070707070707
2737,0.30405405405405406,0.4594594594594595,0.5844594594594594,0.6114864864864865
2738,0.2073170731707317,0.34146341463414637,0.43902439024390244,0.46341463414634143
2739,0.06666666666666667,0.24444444444444444,0.3333333333333333,0.4666666666666667
2740,0.406570841889117,0.6591375770020534,0.7433264887063655,0.8336755646817249
2741,0.3577586206896552,0.5948275862068966,0.6810344827586207,0.7112068965517242
2742,0.18249075215782984,0.34648581997533906,0.45006165228113443,0.562268803945746
2743,0.3473053892215569,0.5269461077844312,0.5389221556886228,0.7065868263473054
2744,0.3551829268292683,0.5335365853658537,0.6204268292682927,0.6509146341463414
2745,0.2988505747126437,0.3793103448275862,0.41379310344827586,0.47126436781609193
2746,0.1575178997613365,0.2720763723150358,0.315035799522673,0.42959427207637235
2747,0.09268292682926829,0.18048780487804877,0.22439024390243903,0.3341463414634146
2748,0.20967741935483872,0.24193548387096775,0.3225806451612903,0.4354838709677419
2749,0.3616010854816825,0.6058344640434192,0.7774762550881954,0.8290366350067843
2756,0.18953068592057762,0.5126353790613718,0.7003610108303249,0.7833935018050542
2757,0.40816326530612246,0.47959183673469385,0.5510204081632653,0.6122448979591837
2758,0.15602836879432624,0.3120567375886525,0.46808510638297873,0.5531914893617021
2759,0.22542372881355932,0.45932203389830506,0.6152542372881356,0.6813559322033899
2760,0.0975609756097561,0.1951219512195122,0.21951219512195122,0.24390243902439024
2761,0.40225988700564974,0.6531073446327683,0.7197740112994351,0.8
2762,0.19047619047619047,0.21428571428571427,0.21428571428571427,0.30952380952380953
2763,0.16853932584269662,0.33707865168539325,0.5168539325842697,0.6123595505617978
2764,0.27167630057803466,0.4754335260115607,0.5867052023121387,0.6401734104046243
2765,0.1348314606741573,0.29213483146067415,0.29213483146067415,0.3707865168539326
2766,0.29461756373937675,0.5269121813031161,0.6402266288951841,0.6798866855524079
2767,0.33840304182509506,0.5931558935361216,0.6996197718631179,0.7984790874524714
2768,0.25,0.44642857142857145,0.5357142857142857,0.6071428571428572
2769,0.2340036563071298,0.4405850091407678,0.5868372943327239,0.6617915904936015
2770,0.2185929648241206,0.4547738693467337,0.5527638190954773,0.6557788944723618
2772,0.4222222222222222,0.4666666666666667,0.4888888888888889,0.5333333333333333
2773,0.15384615384615385,0.24615384615384617,0.27692307692307694,0.3384615384615385
2774,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.7023809523809523
2775,0.3888888888888889,0.6136363636363636,0.6641414141414141,0.7474747474747474
2776,0.2765957446808511,0.3191489361702128,0.3617021276595745,0.46808510638297873
2778,0.08064516129032258,0.24193548387096775,0.2903225806451613,0.32258064516129037
2779,0.4217687074829932,0.5986394557823129,0.6666666666666666,0.7074829931972789
2780,0.27628865979381445,0.5030927835051546,0.6494845360824743,0.7422680412371134
2781,0.08527131782945736,0.17829457364341086,0.27906976744186046,0.4031007751937985
2782,0.13861386138613863,0.21782178217821782,0.22772277227722773,0.3267326732673267
2783,0.15454545454545454,0.32727272727272727,0.44545454545454544,0.4977272727272727
2784,0.2741020793950851,0.46880907372400754,0.6408317580340265,0.7051039697542534
2785,0.10606060606060606,0.21212121212121213,0.22727272727272727,0.3939393939393939
2786,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666665
