uid,Meal,Model,nDCG@5
3055,breakfast,Mixture Decay,0.6532867981913646
3055,dinner,Mixture Decay,0.6309297535714573
3055,lunch,Mixture Decay,0.5514251123927972
3055,snack,Mixture Decay,0.0
3056,breakfast,Mixture Decay,0.5769729683528606
3056,dinner,Mixture Decay,0.4930534219285061
3056,lunch,Mixture Decay,0.09082939031679203
3056,snack,Mixture Decay,0.0
3057,breakfast,Mixture Decay,0.20961215935613692
3057,dinner,Mixture Decay,0.20234372985087493
3057,lunch,Mixture Decay,0.03151938198260322
3057,snack,Mixture Decay,0.21912564741488846
3058,snack,Mixture Decay,0.5568810653342676
3065,breakfast,Mixture Decay,0.5714858188929409
3065,dinner,Mixture Decay,0.2509953543152129
3065,lunch,Mixture Decay,0.6
3065,snack,Mixture Decay,0.7015139559778718
3066,breakfast,Mixture Decay,0.20438239758848614
3066,dinner,Mixture Decay,0.0
3066,lunch,Mixture Decay,0.5
3066,snack,Mixture Decay,0.4757748041703913
3067,breakfast,Mixture Decay,0.8113924838427125
3067,dinner,Mixture Decay,0.4156120729112159
3067,lunch,Mixture Decay,0.637646578476669
3067,snack,Mixture Decay,0.6937208866883143
3068,breakfast,Mixture Decay,0.4357442449656952
3068,lunch,Mixture Decay,0.19519002499605084
3069,breakfast,Mixture Decay,0.3209003412486757
3069,dinner,Mixture Decay,0.18822590715437584
3069,lunch,Mixture Decay,0.13625493172565745
3069,snack,Mixture Decay,0.15773243839286433
3070,breakfast,Mixture Decay,0.790457771511434
3070,dinner,Mixture Decay,0.18402853978036007
3070,lunch,Mixture Decay,0.4034793430519435
3070,snack,Mixture Decay,0.34015615389196474
3071,snack,Mixture Decay,0.4344371131807017
3072,breakfast,Mixture Decay,1.0
3072,dinner,Mixture Decay,0.0
3072,lunch,Mixture Decay,0.9032867981913646
3072,snack,Mixture Decay,1.0
3073,breakfast,Mixture Decay,0.7325531186412628
3073,dinner,Mixture Decay,0.07821312100379277
3073,lunch,Mixture Decay,0.0
3073,snack,Mixture Decay,0.15328679819136462
3075,breakfast,Mixture Decay,0.7530704063348976
3075,dinner,Mixture Decay,0.11287977309175384
3075,lunch,Mixture Decay,0.1439394975007997
3075,snack,Mixture Decay,0.3496607302371049
3076,breakfast,Mixture Decay,0.4504747706333114
3076,dinner,Mixture Decay,0.15804355106878867
3076,lunch,Mixture Decay,0.09899847115881083
3076,snack,Mixture Decay,0.2362815234820896
3077,breakfast,Mixture Decay,0.5086004520180343
3077,dinner,Mixture Decay,0.3948911785641451
3077,lunch,Mixture Decay,0.08198266833694219
3077,snack,Mixture Decay,0.2335038899838612
3078,breakfast,Mixture Decay,0.2640824350515443
3078,dinner,Mixture Decay,0.09231981707470358
3078,lunch,Mixture Decay,0.14102790026848613
3078,snack,Mixture Decay,0.22736405595506434
3079,breakfast,Mixture Decay,0.4439258073067418
3079,dinner,Mixture Decay,0.1
3079,lunch,Mixture Decay,0.032237733936211786
3079,snack,Mixture Decay,0.03868528072345415
3080,breakfast,Mixture Decay,0.8072197080051193
3080,dinner,Mixture Decay,0.12351101459309208
3080,lunch,Mixture Decay,0.13274342610035042
3080,snack,Mixture Decay,0.29845390472615163
3081,breakfast,Mixture Decay,0.3042573080576346
3081,dinner,Mixture Decay,0.0624817614621398
3081,lunch,Mixture Decay,0.2523985857157654
3081,snack,Mixture Decay,0.2755771682025558
3082,snack,Mixture Decay,0.4722044435090354
3083,breakfast,Mixture Decay,0.2756086817353448
3083,dinner,Mixture Decay,0.0
3083,lunch,Mixture Decay,0.0
3083,snack,Mixture Decay,0.0
3084,breakfast,Mixture Decay,0.6979205407299516
3084,dinner,Mixture Decay,0.254708050390826
3084,lunch,Mixture Decay,0.7230215300693121
3084,snack,Mixture Decay,0.9093347618172462
3085,breakfast,Mixture Decay,0.1335167150084933
3085,dinner,Mixture Decay,0.0
3085,lunch,Mixture Decay,0.0
3085,snack,Mixture Decay,0.0
3086,breakfast,Mixture Decay,0.7614985557609053
3086,dinner,Mixture Decay,0.17863122858043526
3086,lunch,Mixture Decay,0.3207989940358713
3086,snack,Mixture Decay,0.4606829571931298
3087,breakfast,Mixture Decay,0.7492147774061579
3087,dinner,Mixture Decay,0.5122790015646516
3087,lunch,Mixture Decay,0.5527796483866859
3087,snack,Mixture Decay,0.6843322111731779
3088,breakfast,Mixture Decay,0.4
3088,dinner,Mixture Decay,0.5226294385530916
3088,lunch,Mixture Decay,0.16666666666666666
3088,snack,Mixture Decay,0.0
3090,breakfast,Mixture Decay,0.8355097357251764
3090,dinner,Mixture Decay,0.5836791446424059
3090,lunch,Mixture Decay,0.7813506720405046
3090,snack,Mixture Decay,0.7768774297379099
3091,breakfast,Mixture Decay,0.3359060168632269
3091,dinner,Mixture Decay,0.18721981104175536
3091,lunch,Mixture Decay,0.3503600066960377
3091,snack,Mixture Decay,0.2645455561433364
3093,breakfast,Mixture Decay,0.5
3093,dinner,Mixture Decay,0.09671320180863538
3093,lunch,Mixture Decay,0.0773705614469083
3093,snack,Mixture Decay,0.0
3094,breakfast,Mixture Decay,0.6869354599682465
3094,lunch,Mixture Decay,0.0
3094,snack,Mixture Decay,0.0
3095,breakfast,Mixture Decay,1.0
3095,dinner,Mixture Decay,0.25
3095,lunch,Mixture Decay,0.36808520812310064
3095,snack,Mixture Decay,0.4651348868434882
3096,snack,Mixture Decay,0.4306816431612379
3097,breakfast,Mixture Decay,0.7142857142857143
3097,dinner,Mixture Decay,0.09555249165752663
3097,lunch,Mixture Decay,0.2992974550991166
3097,snack,Mixture Decay,0.8246967190316418
3098,breakfast,Mixture Decay,0.4235118124049834
3098,dinner,Mixture Decay,0.27515348830118874
3098,lunch,Mixture Decay,0.3329874469318223
3098,snack,Mixture Decay,0.4082605710990383
3099,breakfast,Mixture Decay,0.0
3099,dinner,Mixture Decay,0.4123212623289701
3099,lunch,Mixture Decay,0.0
3099,snack,Mixture Decay,0.3839441578296375
3100,snack,Mixture Decay,0.5576168974975428
3101,breakfast,Mixture Decay,0.9413401592471554
3101,dinner,Mixture Decay,0.0
3101,lunch,Mixture Decay,0.0
3101,snack,Mixture Decay,0.5
3102,breakfast,Mixture Decay,0.0
3102,dinner,Mixture Decay,0.24090885754831726
3102,lunch,Mixture Decay,0.34759501249802544
3102,snack,Mixture Decay,0.2299301972870469
3104,breakfast,Mixture Decay,0.7212427555873672
3104,dinner,Mixture Decay,0.23670323996586284
3104,lunch,Mixture Decay,0.11026206764681856
3104,snack,Mixture Decay,0.25411020791166905
3105,breakfast,Mixture Decay,0.6954647372707669
3105,dinner,Mixture Decay,0.3038960822903498
3105,lunch,Mixture Decay,0.31026484057337106
3105,snack,Mixture Decay,0.21800837394441594
3108,breakfast,Mixture Decay,0.5972189568797526
3108,lunch,Mixture Decay,0.0
3108,snack,Mixture Decay,0.11859885638464812
3109,breakfast,Mixture Decay,0.5916181155548731
3109,dinner,Mixture Decay,0.3100505295455901
3109,lunch,Mixture Decay,0.0
3109,snack,Mixture Decay,0.4166666666666667
3111,snack,Mixture Decay,0.4796807115200445
3112,snack,Mixture Decay,0.2218928161915315
3113,breakfast,Mixture Decay,0.4350571673934127
3113,dinner,Mixture Decay,0.0901328219387796
3113,lunch,Mixture Decay,0.2214200866015732
3113,snack,Mixture Decay,0.18362190458404926
3114,breakfast,Mixture Decay,0.7309974673393174
3114,dinner,Mixture Decay,0.15350596647472328
3114,lunch,Mixture Decay,0.13778515541937
3114,snack,Mixture Decay,0.4413108114692661
3115,snack,Mixture Decay,0.4747316685104897
3116,breakfast,Mixture Decay,0.7631634367941167
3116,dinner,Mixture Decay,0.6287480453014337
3116,lunch,Mixture Decay,0.5991046491811396
3116,snack,Mixture Decay,0.6694719868360639
3118,breakfast,Mixture Decay,0.9798209262771972
3118,dinner,Mixture Decay,0.2632761183320961
3118,lunch,Mixture Decay,0.37072836358210204
3118,snack,Mixture Decay,0.4094401315612925
3119,breakfast,Mixture Decay,0.4582256237986641
3119,dinner,Mixture Decay,0.1111111111111111
3119,lunch,Mixture Decay,0.22866435221809145
3119,snack,Mixture Decay,0.19615118188762465
3121,breakfast,Mixture Decay,0.2640953338846196
3121,dinner,Mixture Decay,0.08566019064793473
3121,lunch,Mixture Decay,0.13474911584349988
3121,snack,Mixture Decay,0.1503063468143271
3122,breakfast,Mixture Decay,0.6256588615079397
3122,dinner,Mixture Decay,0.0
3122,lunch,Mixture Decay,0.25
3122,snack,Mixture Decay,0.4516433990956823
3123,breakfast,Mixture Decay,0.8008741559042788
3123,dinner,Mixture Decay,0.10614425479544873
3123,lunch,Mixture Decay,0.24686820051416275
3123,snack,Mixture Decay,0.5530965258001327
3124,breakfast,Mixture Decay,0.3964578995686239
3124,dinner,Mixture Decay,0.2473892189415667
3124,lunch,Mixture Decay,0.4333856519459442
3125,breakfast,Mixture Decay,0.7304699073785715
3125,dinner,Mixture Decay,0.11888904666048715
3125,lunch,Mixture Decay,0.20627857678765896
3125,snack,Mixture Decay,0.3725823752008078
3126,snack,Mixture Decay,0.8209771968079557
3127,breakfast,Mixture Decay,0.8042632158317509
3127,dinner,Mixture Decay,0.254359521620547
3127,lunch,Mixture Decay,0.6334286483790188
3127,snack,Mixture Decay,0.6343988680013742
3128,breakfast,Mixture Decay,0.6317215746276621
3128,dinner,Mixture Decay,0.2555448134150604
3128,lunch,Mixture Decay,0.23268340324276596
3129,breakfast,Mixture Decay,0.8826778753241222
3129,dinner,Mixture Decay,0.0
3129,lunch,Mixture Decay,0.2860836203927856
3129,snack,Mixture Decay,0.4602374581391933
3132,breakfast,Mixture Decay,0.6262807807359737
3132,dinner,Mixture Decay,0.497298561024228
3132,snack,Mixture Decay,0.2560654545527694
3133,breakfast,Mixture Decay,0.527598388684195
3133,dinner,Mixture Decay,0.1979780268267805
3133,lunch,Mixture Decay,0.122971830886657
3133,snack,Mixture Decay,0.3308067111085583
3136,breakfast,Mixture Decay,0.7126442216137584
3136,dinner,Mixture Decay,0.07537899174345503
3136,lunch,Mixture Decay,0.7465531475692696
3136,snack,Mixture Decay,0.7151934188544341
3137,breakfast,Mixture Decay,0.6948221053728622
3137,dinner,Mixture Decay,0.18042830045215885
3137,lunch,Mixture Decay,0.3434469383707027
3137,snack,Mixture Decay,0.13461643617004546
3139,breakfast,Mixture Decay,0.2882116898075637
3139,dinner,Mixture Decay,0.2552916355232989
3139,lunch,Mixture Decay,0.28511343800396394
3139,snack,Mixture Decay,0.5545116699743352
3140,breakfast,Mixture Decay,0.8704239728326558
3140,dinner,Mixture Decay,0.16666666666666666
3140,lunch,Mixture Decay,0.7770104848213536
3140,snack,Mixture Decay,0.7742740222253439
3141,breakfast,Mixture Decay,0.25039894437666016
3141,dinner,Mixture Decay,0.06172389999200389
3141,lunch,Mixture Decay,0.01703647222276003
3141,snack,Mixture Decay,0.14777539039698534
3142,breakfast,Mixture Decay,0.5169499344028865
3142,dinner,Mixture Decay,0.1788345697591741
3142,lunch,Mixture Decay,0.4781265899212577
3142,snack,Mixture Decay,0.8859387817895398
3143,breakfast,Mixture Decay,0.6515307691375524
3143,dinner,Mixture Decay,0.15854610137499178
3143,lunch,Mixture Decay,0.2799884847387186
3143,snack,Mixture Decay,0.4273186974647549
3144,breakfast,Mixture Decay,0.8562253656593429
3144,dinner,Mixture Decay,0.0
3144,lunch,Mixture Decay,0.4874280896927268
3144,snack,Mixture Decay,0.0
3145,breakfast,Mixture Decay,0.7195446342079154
3145,dinner,Mixture Decay,0.2715440424537929
3145,lunch,Mixture Decay,0.5148657212155582
3145,snack,Mixture Decay,0.35866164195543826
3147,breakfast,Mixture Decay,0.6800135392849711
3147,dinner,Mixture Decay,0.3898448983914088
3147,lunch,Mixture Decay,0.5606556397021765
3147,snack,Mixture Decay,0.5198649709482327
3148,breakfast,Mixture Decay,0.7931636900967869
3148,dinner,Mixture Decay,0.20662208872760904
3148,lunch,Mixture Decay,0.2393357453328893
3148,snack,Mixture Decay,0.29817587808933965
3149,breakfast,Mixture Decay,0.5462047079093775
3149,dinner,Mixture Decay,0.5653071490216717
3149,lunch,Mixture Decay,0.3686379662303042
3149,snack,Mixture Decay,0.5613278822670491
3150,breakfast,Mixture Decay,0.7953531668258991
3150,dinner,Mixture Decay,0.4210496440428889
3150,lunch,Mixture Decay,0.5732832166769138
3150,snack,Mixture Decay,0.5328463071059104
3151,breakfast,Mixture Decay,0.6078091584665831
3151,dinner,Mixture Decay,0.10468980292539867
3151,lunch,Mixture Decay,0.5875893026046868
3151,snack,Mixture Decay,0.0
3152,breakfast,Mixture Decay,0.5209399058277331
3152,dinner,Mixture Decay,0.16345398039614106
3152,lunch,Mixture Decay,0.09642386395273582
3152,snack,Mixture Decay,0.2601919502556864
3153,snack,Mixture Decay,0.5028962800525301
3154,breakfast,Mixture Decay,0.3467132018086354
3154,dinner,Mixture Decay,0.14692787260227566
3154,lunch,Mixture Decay,0.7273364877465663
3154,snack,Mixture Decay,0.5671608941882001
3155,breakfast,Mixture Decay,0.510857511810787
3155,dinner,Mixture Decay,0.22358448765321676
3155,lunch,Mixture Decay,0.2088970591000172
3155,snack,Mixture Decay,0.5520103109590982
3156,breakfast,Mixture Decay,0.9255405924720148
3156,dinner,Mixture Decay,0.27757658416293474
3156,lunch,Mixture Decay,0.461318757629573
3156,snack,Mixture Decay,0.5769230769230769
3159,snack,Mixture Decay,0.7648070348582993
3160,breakfast,Mixture Decay,0.6232799672574565
3160,dinner,Mixture Decay,0.0
3160,lunch,Mixture Decay,0.0
3160,snack,Mixture Decay,0.69088605481414
3162,breakfast,Mixture Decay,0.5471905329657701
3162,dinner,Mixture Decay,0.07958530484160395
3162,lunch,Mixture Decay,0.23287972013226396
3162,snack,Mixture Decay,0.0
3163,breakfast,Mixture Decay,0.10844305601003484
3163,dinner,Mixture Decay,0.09172374186607614
3163,lunch,Mixture Decay,0.2154981957384202
3163,snack,Mixture Decay,0.21121283281026426
3165,breakfast,Mixture Decay,0.5712122072017752
3165,dinner,Mixture Decay,0.0
3165,lunch,Mixture Decay,0.08646884018130839
3165,snack,Mixture Decay,0.16666666666666666
3166,breakfast,Mixture Decay,0.6216579741810948
3166,dinner,Mixture Decay,0.32750185247608804
3166,lunch,Mixture Decay,0.34891947956667096
3166,snack,Mixture Decay,0.6717681428724099
3167,breakfast,Mixture Decay,0.7894331095982161
3167,dinner,Mixture Decay,0.0
3167,lunch,Mixture Decay,0.3880749438169043
3167,snack,Mixture Decay,0.42857142857142855
3168,breakfast,Mixture Decay,0.966448159415587
3168,dinner,Mixture Decay,0.18164970614842327
3168,lunch,Mixture Decay,0.6401271013073454
3168,snack,Mixture Decay,0.3758471076530653
3171,breakfast,Mixture Decay,0.2940440300161037
3171,dinner,Mixture Decay,0.1944758513460666
3171,lunch,Mixture Decay,0.0311677516433057
3171,snack,Mixture Decay,0.20381585192717014
3172,breakfast,Mixture Decay,0.0
3172,dinner,Mixture Decay,0.2
3172,lunch,Mixture Decay,0.0
3172,snack,Mixture Decay,0.524848341605365
3173,breakfast,Mixture Decay,0.21582559087089634
3173,dinner,Mixture Decay,0.19994426644245725
3173,lunch,Mixture Decay,0.3985490424981109
3173,snack,Mixture Decay,0.2154457687767396
3174,breakfast,Mixture Decay,0.39906801076539306
3174,dinner,Mixture Decay,0.0
3174,lunch,Mixture Decay,0.5282976641609384
3174,snack,Mixture Decay,0.4788337312747212
3176,breakfast,Mixture Decay,0.6448828111958235
3176,dinner,Mixture Decay,0.1889601876239156
3176,lunch,Mixture Decay,0.03832225057433945
3176,snack,Mixture Decay,0.3781186768581216
3177,breakfast,Mixture Decay,0.4868290429481459
3177,dinner,Mixture Decay,0.1166485533660148
3177,lunch,Mixture Decay,0.1645958114343997
3177,snack,Mixture Decay,0.23816370731981976
3178,breakfast,Mixture Decay,0.6281339895287913
3178,dinner,Mixture Decay,0.35714285714285715
3178,lunch,Mixture Decay,0.13757674415059434
3178,snack,Mixture Decay,0.19221446636522746
3179,breakfast,Mixture Decay,0.5373846017928419
3179,dinner,Mixture Decay,0.3389044289356258
3179,lunch,Mixture Decay,0.4913057432764199
3179,snack,Mixture Decay,0.4805189500543001
3180,breakfast,Mixture Decay,0.5102861084332235
3180,dinner,Mixture Decay,0.13331990593379034
3180,lunch,Mixture Decay,0.0
3180,snack,Mixture Decay,0.3048974384818795
3181,breakfast,Mixture Decay,0.35957693832625404
3181,dinner,Mixture Decay,0.19964675747343386
3181,lunch,Mixture Decay,0.3417647234221101
3181,snack,Mixture Decay,0.2378175619301648
3182,breakfast,Mixture Decay,0.7573345755231409
3182,dinner,Mixture Decay,0.6481575783806905
3182,lunch,Mixture Decay,0.5928456906617153
3182,snack,Mixture Decay,0.06131471927654585
3183,breakfast,Mixture Decay,0.5516009009022381
3183,dinner,Mixture Decay,0.0
3183,lunch,Mixture Decay,0.23515927838619935
3183,snack,Mixture Decay,0.4457482683889662
3184,breakfast,Mixture Decay,0.5417347542705165
3184,dinner,Mixture Decay,0.16826380298381813
3184,lunch,Mixture Decay,0.39556637752325735
3184,snack,Mixture Decay,0.4444658581646516
3186,breakfast,Mixture Decay,1.0
3186,dinner,Mixture Decay,0.0
3186,lunch,Mixture Decay,0.8467132018086354
3186,snack,Mixture Decay,0.39727432943642815
3187,breakfast,Mixture Decay,0.9038862706240004
3187,dinner,Mixture Decay,0.4436841353359811
3187,lunch,Mixture Decay,0.29599840367877245
3187,snack,Mixture Decay,0.5390581631760849
3189,breakfast,Mixture Decay,0.8480500990191158
3189,dinner,Mixture Decay,0.1371550601904416
3189,lunch,Mixture Decay,0.17469408447172882
3189,snack,Mixture Decay,0.7616743412968444
3191,breakfast,Mixture Decay,0.3951810285982775
3191,dinner,Mixture Decay,0.18699811748562725
3191,lunch,Mixture Decay,0.13275643510566648
3191,snack,Mixture Decay,0.13752605994927675
3192,breakfast,Mixture Decay,0.20438239758848614
3192,dinner,Mixture Decay,0.17799015676277127
3192,lunch,Mixture Decay,0.7299301972870469
3192,snack,Mixture Decay,0.4077324383928643
3196,breakfast,Mixture Decay,0.3497981696348434
3196,dinner,Mixture Decay,0.4309045425784515
3196,lunch,Mixture Decay,0.3470328591986449
3196,snack,Mixture Decay,0.4563274319329596
3197,breakfast,Mixture Decay,0.2631296904959029
3197,dinner,Mixture Decay,0.22159312906475845
3197,lunch,Mixture Decay,0.20847682785140914
3197,snack,Mixture Decay,0.46158361206259796
3198,breakfast,Mixture Decay,0.5535688177197836
3198,dinner,Mixture Decay,0.505769577565187
3198,lunch,Mixture Decay,0.4246109277169101
3198,snack,Mixture Decay,0.46597900319170105
3199,breakfast,Mixture Decay,0.7299496240750643
3199,dinner,Mixture Decay,0.05574065388776895
3199,lunch,Mixture Decay,0.34651507318968394
3199,snack,Mixture Decay,0.4976238252343607
3201,breakfast,Mixture Decay,0.4696928108424942
3201,dinner,Mixture Decay,0.26466068952568195
3201,lunch,Mixture Decay,0.3445447152400729
3201,snack,Mixture Decay,0.21300749346149006
3202,breakfast,Mixture Decay,0.5846935195239652
3202,dinner,Mixture Decay,0.2589690115103206
3202,lunch,Mixture Decay,0.5089325001622867
3202,snack,Mixture Decay,0.0
3203,breakfast,Mixture Decay,0.9432211724817294
3203,dinner,Mixture Decay,0.08884925261059518
3203,lunch,Mixture Decay,0.4297066655902482
3203,snack,Mixture Decay,0.507423620847946
3204,breakfast,Mixture Decay,0.6865909114544765
3204,dinner,Mixture Decay,0.39431927612468703
3204,lunch,Mixture Decay,0.6571818137364073
3204,snack,Mixture Decay,0.2649182365793131
3205,snack,Mixture Decay,0.4447037295942626
3206,breakfast,Mixture Decay,0.9427299407857436
3206,dinner,Mixture Decay,0.0
3206,lunch,Mixture Decay,0.0
3207,breakfast,Mixture Decay,0.3220411938978141
3207,dinner,Mixture Decay,0.1984092281378046
3207,lunch,Mixture Decay,0.2148618499819187
3207,snack,Mixture Decay,0.8177281457580471
3208,breakfast,Mixture Decay,0.5674585269227514
