uid,perc_repeat_7,gender,age_group,regions_us
855,0.6869851729818781,Male,18-44,NA
856,0.3992932862190813,Female,18-44,South
857,0.6534246575342466,Female,18-44,Midwest
859,0.5682539682539682,Female,18-44,West
860,0.22857142857142856,Female,18-44,NA
861,0.19029850746268656,NA,NA,NA
862,0.17777777777777778,Female,18-44,NA
863,0.5633187772925764,NA,NA,NA
864,0.3367003367003367,Female,18-44,NA
865,0.6896551724137931,Female,18-44,NA
866,0.4444444444444444,NA,NA,NA
867,0.16477272727272727,Male,45+,West
870,0.5137254901960784,NA,NA,NA
871,0.28125,Female,18-44,West
872,0.4177215189873418,Male,18-44,South
873,0.37709923664122136,Female,18-44,NA
874,0.5734597156398105,Female,18-44,South
875,0.5478927203065134,NA,NA,NA
876,0.3172043010752688,Female,18-44,West
877,0.4027027027027027,Male,18-44,Midwest
878,0.37971014492753624,Female,18-44,Northeast
879,0.23255813953488372,Female,18-44,NA
880,0.22535211267605634,Male,18-44,South
882,0.6995798319327731,Female,18-44,West
883,0.5887640449438202,Female,18-44,South
885,0.30434782608695654,Female,18-44,Northeast
887,0.5906148867313916,Female,18-44,NA
888,0.5935960591133005,Female,45+,Midwest
889,0.48292682926829267,Female,18-44,South
890,0.22093023255813954,Female,18-44,South
891,0.05982905982905983,Female,18-44,South
892,0.18823529411764706,Female,18-44,NA
893,0.7732758620689655,Male,45+,Northeast
894,0.4132231404958678,Female,18-44,Northeast
895,0.5950920245398773,Female,18-44,NA
896,0.5991861648016277,Female,18-44,South
897,0.38305084745762713,NA,NA,NA
898,0.3717948717948718,Female,18-44,NA
899,0.40487804878048783,Male,18-44,West
900,0.43209876543209874,Female,18-44,NA
901,0.4788135593220339,Female,45+,West
902,0.23154362416107382,Female,18-44,South
903,0.1509433962264151,Female,18-44,South
904,0.3963963963963964,Female,18-44,Midwest
905,0.24504950495049505,Female,18-44,South
906,0.5660714285714286,Female,18-44,West
908,0.5632958801498127,Female,18-44,Northeast
909,0.2826086956521739,NA,NA,NA
910,0.37962962962962965,Female,18-44,NA
912,0.4879120879120879,Female,18-44,West
913,0.2798165137614679,Female,45+,West
914,0.6368563685636857,Female,18-44,Midwest
915,0.4462616822429907,Female,18-44,Northeast
916,0.11475409836065574,Female,18-44,NA
918,0.2654462242562929,Male,18-44,Northeast
919,0.39568345323741005,Female,18-44,Midwest
920,0.5142231947483589,Female,18-44,West
921,0.13793103448275862,Male,18-44,Northeast
922,0.6173541963015647,Male,18-44,NA
924,0.24666666666666667,Female,18-44,South
925,0.20930232558139536,Female,18-44,West
926,0.568019093078759,Female,45+,South
927,0.504424778761062,NA,NA,NA
928,0.3735632183908046,Female,45+,Midwest
929,0.2275449101796407,Female,18-44,NA
931,0.35802469135802467,Female,18-44,South
932,0.5226130653266332,Female,45+,West
935,0.40825688073394495,Female,45+,West
937,0.6355311355311355,Female,18-44,Northeast
939,0.5945330296127562,Female,18-44,South
941,0.41368078175895767,NA,NA,NA
943,0.40634920634920635,Female,18-44,Northeast
946,0.5665188470066519,Female,18-44,South
948,0.6129032258064516,Female,45+,NA
950,0.5490196078431373,Male,18-44,NA
951,0.36699029126213595,Female,45+,South
952,0.35704514363885087,Female,45+,NA
953,0.10897435897435898,Male,18-44,West
954,0.35398230088495575,Female,18-44,NA
955,0.5823699421965318,NA,NA,NA
957,0.3688888888888889,Male,18-44,Northeast
958,0.5610687022900763,Female,18-44,NA
959,0.2857142857142857,NA,NA,NA
960,0.17857142857142858,Female,18-44,South
961,0.18090452261306533,Female,18-44,South
962,0.4117647058823529,Female,18-44,NA
963,0.19831223628691982,Male,18-44,South
964,0.3854166666666667,Female,18-44,NA
965,0.18604651162790697,Male,18-44,NA
966,0.5235849056603774,Female,18-44,West
967,0.4883268482490272,Female,18-44,NA
968,0.5392156862745098,Female,18-44,NA
969,0.26717557251908397,NA,NA,NA
970,0.48514851485148514,Female,18-44,West
971,0.6157894736842106,Female,45+,South
972,0.5598705501618123,Male,18-44,NA
973,0.6452905811623246,NA,NA,NA
975,0.7662682602921647,Female,18-44,South
976,0.2943396226415094,Female,18-44,Midwest
977,0.4166666666666667,Female,18-44,South
978,0.8603696098562629,Male,18-44,Midwest
979,0.038461538461538464,Male,18-44,South
980,0.3502824858757062,Female,18-44,NA
981,0.5423728813559322,Male,18-44,Midwest
982,0.2523364485981308,Female,18-44,NA
983,0.41304347826086957,Female,18-44,NA
984,0.4653846153846154,Male,18-44,Midwest
985,0.3488372093023256,Female,18-44,Northeast
987,0.3737704918032787,Female,18-44,South
988,0.6694214876033058,Female,18-44,NA
991,0.36363636363636365,Female,18-44,West
992,0.38461538461538464,Female,18-44,NA
993,0.15337423312883436,Female,45+,Northeast
995,0.37073170731707317,Female,18-44,Midwest
996,0.6978798586572438,Female,18-44,South
999,0.390625,Female,18-44,NA
1000,0.5555555555555556,Male,18-44,South
1001,0.37254901960784315,Female,18-44,Midwest
1002,0.18333333333333332,Female,18-44,Northeast
1003,0.44040150564617314,NA,NA,NA
1004,0.31868131868131866,Female,18-44,NA
1005,0.3181818181818182,NA,NA,NA
1006,0.4532710280373832,Female,18-44,NA
1008,0.583011583011583,Female,45+,NA
1009,0.8991825613079019,Female,18-44,NA
1011,0.6928213689482471,NA,NA,NA
1012,0.5259067357512953,Female,18-44,West
1013,0.7230464886251237,Male,18-44,NA
1014,0.7225042301184433,Female,18-44,NA
1016,0.4029126213592233,Female,18-44,South
1017,0.3608815426997245,Female,45+,NA
1018,0.13253012048192772,Female,18-44,West
1019,0.36231884057971014,NA,NA,NA
1020,0.20500782472613457,NA,NA,NA
1021,0.3504273504273504,NA,NA,NA
1022,0.4504792332268371,Female,18-44,Northeast
1023,0.6015574302401038,Female,18-44,Midwest
1024,0.35135135135135137,NA,NA,NA
1025,0.4408014571948998,Female,18-44,West
1026,0.6851464435146444,Female,18-44,Midwest
1027,0.48333333333333334,Female,45+,South
1029,0.3867924528301887,Female,18-44,Northeast
1030,0.22916666666666666,Female,18-44,South
1031,0.3684210526315789,Female,18-44,Midwest
1032,0.32899628252788105,Female,18-44,West
1034,0.43915343915343913,Female,18-44,Midwest
1035,0.7619047619047619,Male,45+,West
1036,0.2781065088757396,Female,45+,Midwest
1037,0.3563218390804598,Female,45+,South
1038,0.5519125683060109,Female,45+,NA
1039,0.453125,NA,NA,NA
1040,0.5224913494809689,Female,45+,NA
1041,0.38235294117647056,Female,45+,NA
1042,0.32432432432432434,NA,NA,NA
1043,0.3433734939759036,Male,18-44,Northeast
1045,0.14953271028037382,Female,45+,Northeast
1046,0.06666666666666667,Female,18-44,NA
1047,0.45331325301204817,Female,18-44,South
1048,0.4672131147540984,Female,18-44,South
1049,0.4898785425101215,NA,NA,NA
1050,0.29523809523809524,NA,NA,NA
1052,0.10204081632653061,Female,18-44,West
1053,0.6625,Female,18-44,NA
1055,0.34743875278396436,Female,18-44,Midwest
1056,0.3211009174311927,Female,18-44,Northeast
1057,0.14814814814814814,Female,18-44,NA
1058,0.1702127659574468,Female,18-44,West
1059,0.2222222222222222,Female,18-44,South
1060,0.4,Female,45+,West
1061,0.3409090909090909,Female,18-44,NA
1062,0.2922705314009662,Female,18-44,South
1063,0.4579831932773109,Female,18-44,Northeast
1064,0.4166666666666667,Female,45+,Midwest
1065,0.7317415730337079,NA,NA,NA
1067,0.8060884070058382,Female,45+,NA
1068,0.2923076923076923,Male,45+,NA
1069,0.6569250317662008,Male,45+,Midwest
1070,0.4635416666666667,NA,NA,NA
1071,0.4383561643835616,NA,NA,NA
1072,0.3422222222222222,Female,18-44,NA
1073,0.30985915492957744,Male,18-44,South
1074,0.6461850101282917,Female,18-44,NA
1075,0.2558139534883721,NA,NA,NA
1076,0.25862068965517243,Female,18-44,NA
1077,0.4,Male,45+,Midwest
1078,0.3215258855585831,Female,NA,West
1079,0.07692307692307693,Male,45+,South
1080,0.39087947882736157,Female,45+,South
1081,0.4074074074074074,Female,18-44,Northeast
1082,0.4605263157894737,Female,45+,West
1083,0.5808823529411765,Female,45+,Northeast
1084,0.3827683615819209,Female,18-44,West
1085,0.48545454545454547,NA,NA,NA
1086,0.47126436781609193,Female,18-44,South
1087,0.3076923076923077,NA,NA,NA
1088,0.54375,Female,18-44,South
1089,0.36363636363636365,Male,45+,West
1091,0.14754098360655737,Male,18-44,West
1092,0.42255125284738043,NA,NA,NA
1093,0.2949479940564636,Female,45+,South
1096,0.15384615384615385,Female,18-44,Northeast
1098,0.3311827956989247,NA,NA,NA
1099,0.3595166163141994,Female,18-44,NA
1100,0.18134715025906736,Female,18-44,Northeast
1103,0.0,Female,18-44,West
1108,0.4206896551724138,Male,18-44,South
1109,0.5625554569653949,Male,18-44,South
1110,0.3776824034334764,Male,18-44,Northeast
1111,0.41743119266055045,NA,NA,NA
1113,0.4200913242009132,Female,18-44,South
1114,0.47315436241610737,Female,18-44,West
1115,0.628099173553719,NA,NA,NA
1116,0.7064676616915423,Female,45+,NA
1117,0.444141689373297,Female,18-44,South
1118,0.3546099290780142,Male,45+,West
1119,0.2916666666666667,Female,18-44,South
1122,0.28169014084507044,Female,18-44,West
1123,0.6626844694307801,Male,18-44,Northeast
1124,0.5451263537906137,Female,18-44,West
1125,0.5386199794026777,Female,18-44,Northeast
1126,0.4068627450980392,Female,18-44,NA
1127,0.3918918918918919,Female,18-44,Northeast
1128,0.375,Female,18-44,NA
1129,0.55,Male,45+,Midwest
1130,0.47058823529411764,Female,18-44,West
1132,0.2767857142857143,Male,18-44,Midwest
1134,0.27234927234927236,NA,NA,NA
1135,0.4666666666666667,Female,18-44,South
1136,0.2037037037037037,Female,18-44,Northeast
1137,0.36809815950920244,Female,18-44,South
1138,0.22794117647058823,Female,18-44,Northeast
1139,0.27170868347338933,Male,45+,Northeast
1140,0.43148148148148147,Female,18-44,Midwest
1141,0.5119047619047619,Female,18-44,Midwest
1142,0.5568075117370892,Male,18-44,NA
1143,0.6612903225806451,Female,18-44,Midwest
1144,0.5059625212947189,Female,18-44,NA
1145,0.34408602150537637,Female,18-44,Midwest
1147,0.21875,Female,18-44,West
1151,0.211864406779661,Female,18-44,West
1153,0.5597014925373134,NA,NA,NA
1154,0.3246268656716418,Female,18-44,Northeast
1155,0.4936061381074169,Female,18-44,South
1156,0.30701754385964913,Male,18-44,NA
1159,0.2,NA,NA,NA
1160,0.592814371257485,Male,18-44,NA
1161,0.09554140127388536,Female,18-44,Midwest
1162,0.5197132616487455,Male,18-44,NA
1163,0.4236111111111111,Female,18-44,NA
1164,0.5595238095238095,Female,18-44,Northeast
1165,0.5866916588566073,Female,45+,NA
1166,0.5294117647058824,Female,18-44,South
1167,0.22018348623853212,Female,18-44,West
1168,0.265625,Female,18-44,NA
1169,0.5502645502645502,Male,45+,South
1170,0.17142857142857143,Male,18-44,Midwest
1172,0.6217851739788199,Male,18-44,South
1173,0.05263157894736842,Male,18-44,South
1176,0.16346153846153846,Female,18-44,West
1179,0.38,Female,18-44,Midwest
1180,0.23741007194244604,Female,18-44,South
1181,0.7211981566820277,Male,18-44,NA
1182,0.36633663366336633,Female,18-44,NA
1183,0.46946564885496184,NA,NA,NA
1184,0.4166666666666667,Male,18-44,West
1185,0.16666666666666666,Male,18-44,South
1186,0.5010416666666667,Male,18-44,Midwest
1187,0.3983050847457627,NA,NA,NA
1190,0.2328767123287671,Female,45+,NA
1191,0.35082872928176795,Female,18-44,NA
1192,0.5487804878048781,Female,18-44,Midwest
1193,0.44146825396825395,Female,18-44,Northeast
1194,0.5916230366492147,Female,45+,South
1195,0.4129353233830846,Female,45+,South
1197,0.4920212765957447,Female,18-44,NA
1198,0.6140350877192983,Female,45+,Midwest
1199,0.2641509433962264,Male,18-44,NA
1200,0.49404761904761907,Female,45+,West
1201,0.47368421052631576,Female,18-44,Northeast
1202,0.10989010989010989,Female,18-44,Midwest
1203,0.3825503355704698,Female,18-44,Midwest
1204,0.4434250764525994,Female,18-44,NA
1205,0.19047619047619047,Female,18-44,Northeast
1206,0.09523809523809523,Female,18-44,NA
1208,0.5730918499353169,Female,18-44,Northeast
1210,0.55,Female,18-44,NA
1211,0.39166666666666666,Female,18-44,Northeast
1212,0.3660130718954248,Female,18-44,South
1213,0.49891540130151846,Female,18-44,Northeast
1214,0.5310344827586206,Female,18-44,Northeast
1215,0.6290502793296089,Female,18-44,NA
1216,0.484375,Female,18-44,Midwest
1218,0.3469387755102041,NA,NA,NA
1219,0.3828125,NA,NA,NA
1221,0.5612244897959183,Female,18-44,NA
1223,0.5370370370370371,Female,18-44,Northeast
1224,0.4011299435028249,Female,45+,Northeast
1227,0.29508196721311475,Female,18-44,Midwest
1228,0.22699386503067484,Female,18-44,Midwest
1229,0.6289640591966174,NA,NA,NA
1230,0.4863013698630137,Female,18-44,South
1231,0.39655172413793105,Female,18-44,Northeast
1232,0.46814404432132967,Female,18-44,South
1234,0.034482758620689655,Female,18-44,NA
1235,0.6149732620320856,NA,NA,NA
1236,0.5898989898989899,Female,18-44,Northeast
1237,0.18686868686868688,Female,18-44,Northeast
1239,0.5840108401084011,Female,18-44,NA
1240,0.17857142857142858,Female,18-44,South
1241,0.4175824175824176,Female,18-44,Midwest
1242,0.44545454545454544,Female,18-44,Midwest
1243,0.5320855614973262,NA,NA,NA
1244,0.16666666666666666,Female,18-44,Midwest
1245,0.2972972972972973,Female,18-44,West
1248,0.2570694087403599,Female,18-44,South
1249,0.3333333333333333,Female,18-44,NA
1250,0.14925373134328357,Female,18-44,Midwest
1252,0.49818181818181817,Female,18-44,Northeast
1254,0.12903225806451613,Female,18-44,Midwest
1257,0.4655581947743468,Female,18-44,West
1258,0.5045454545454545,Female,18-44,Midwest
1259,0.4197080291970803,Female,18-44,Midwest
1260,0.1875,Female,18-44,NA
1262,0.6139630390143738,Male,18-44,Midwest
1263,0.5030425963488844,NA,NA,NA
1264,0.35,Male,18-44,South
1267,0.3742911153119093,Female,18-44,South
1268,0.37209302325581395,Female,18-44,NA
1270,0.43722943722943725,Female,18-44,Midwest
1271,0.37066666666666664,Female,18-44,NA
1272,0.606971975393028,Female,18-44,Midwest
1273,0.5348837209302325,NA,NA,NA
1275,0.48325358851674644,NA,NA,NA
1276,0.3393665158371041,Female,18-44,Midwest
1277,0.3364485981308411,Female,18-44,NA
1278,0.488,Female,45+,Midwest
1279,0.5510455104551045,Male,18-44,South
1280,0.2962962962962963,Male,45+,Midwest
1281,0.5204918032786885,Male,45+,NA
1282,0.5494791666666666,Male,45+,Midwest
1284,0.5376940133037694,Female,45+,NA
1285,0.06060606060606061,Female,45+,Midwest
1287,0.5218718209562564,Female,18-44,Midwest
1289,0.2157676348547718,Female,18-44,NA
1291,0.5051792828685259,Male,45+,Midwest
1294,0.4005524861878453,Female,45+,NA
1296,0.481994459833795,Female,18-44,NA
1297,0.20588235294117646,Female,18-44,Midwest
1298,0.4660633484162896,Female,45+,West
1300,0.4142857142857143,Female,45+,Midwest
1302,0.41904761904761906,Male,18-44,NA
1304,0.4897196261682243,Female,45+,West
1305,0.2547945205479452,Female,18-44,South
1306,0.391812865497076,Female,18-44,Northeast
1308,0.11538461538461539,Female,18-44,NA
1310,0.5947712418300654,Female,45+,South
1311,0.3404255319148936,NA,NA,NA
1312,0.2456575682382134,NA,NA,NA
1313,0.2783018867924528,Female,18-44,Midwest
1314,0.058823529411764705,Male,18-44,South
1315,0.44680851063829785,Female,45+,Northeast
1316,0.2014388489208633,Female,18-44,NA
1317,0.23076923076923078,Male,18-44,South
1318,0.39319727891156464,Female,18-44,Midwest
1319,0.21568627450980393,Female,18-44,NA
1320,0.569060773480663,Female,18-44,NA
1321,0.6451271186440678,NA,NA,NA
1322,0.45267489711934156,Female,18-44,Northeast
1323,0.37815126050420167,NA,NA,NA
1324,0.25757575757575757,Female,18-44,Northeast
1327,0.413075780089153,Male,18-44,South
1328,0.5040650406504065,Female,18-44,South
1329,0.6373626373626373,Female,18-44,West
1330,0.30120481927710846,Female,18-44,South
1332,0.2037037037037037,Female,18-44,South
1333,0.288135593220339,Female,18-44,West
1335,0.4511784511784512,Female,18-44,NA
1336,0.14814814814814814,Female,18-44,South
1337,0.24390243902439024,Female,18-44,Midwest
1338,0.3985239852398524,Female,18-44,Midwest
1340,0.376,Female,18-44,Midwest
1341,0.5203125,Female,18-44,Midwest
1342,0.3362637362637363,NA,NA,NA
1343,0.17391304347826086,Female,18-44,South
1344,0.536723163841808,Female,18-44,South
1345,0.3847980997624703,Female,18-44,NA
1346,0.40476190476190477,Female,45+,NA
1347,0.43450479233226835,Female,18-44,West
1348,0.4076923076923077,Male,18-44,NA
1349,0.4166666666666667,Female,45+,South
1350,0.1864406779661017,Female,18-44,Midwest
1351,0.3887240356083086,Female,18-44,NA
1353,0.5189873417721519,Female,18-44,West
1354,0.38461538461538464,Female,18-44,South
1355,0.17482517482517482,NA,NA,NA
1356,0.3902439024390244,Female,18-44,Northeast
1359,0.36551724137931035,Female,45+,South
1360,0.0,Female,18-44,NA
1361,0.36809815950920244,Female,18-44,Midwest
1362,0.1836734693877551,Female,18-44,West
1363,0.5430711610486891,NA,NA,NA
1364,0.3639705882352941,Female,18-44,NA
1366,0.3515981735159817,Female,45+,West
1367,0.2127659574468085,Female,45+,South
1368,0.4036697247706422,Female,18-44,West
1370,0.4610169491525424,Female,18-44,NA
1371,0.16129032258064516,Female,18-44,Midwest
1373,0.37733333333333335,Female,18-44,Northeast
1374,0.37435897435897436,NA,NA,NA
1375,0.2756756756756757,Female,18-44,West
1376,0.23931623931623933,Female,18-44,South
1377,0.6323411102172164,Female,18-44,Northeast
1378,0.5761821366024519,Female,45+,Northeast
1380,0.26785714285714285,Female,18-44,NA
1381,0.29441624365482233,Female,45+,Midwest
1382,0.18877551020408162,Female,18-44,NA
1383,0.16326530612244897,Male,18-44,West
1384,0.5363901018922853,Female,18-44,Midwest
1385,0.2926829268292683,Male,18-44,Northeast
1386,0.5310344827586206,Female,18-44,South
1387,0.3644067796610169,NA,NA,NA
1388,0.33403361344537813,Male,45+,West
1389,0.3177966101694915,Female,18-44,West
1391,0.6917148362235067,Female,45+,NA
1392,0.34523809523809523,Female,18-44,NA
1393,0.16184971098265896,Female,18-44,Northeast
1395,0.42105263157894735,NA,NA,NA
1396,0.1415929203539823,NA,NA,NA
1397,0.5686274509803921,Female,18-44,South
1398,0.6587677725118484,Female,18-44,Northeast
1399,0.5022988505747127,Female,18-44,NA
1401,0.32941176470588235,Female,18-44,West
1402,0.30456026058631924,Female,18-44,Northeast
1403,0.17721518987341772,Female,18-44,NA
1406,0.3584905660377358,Female,18-44,NA
1407,0.7601296596434359,Female,18-44,NA
1408,0.6784741144414169,Female,18-44,NA
1410,0.3125,Female,18-44,NA
1412,0.40540540540540543,Female,18-44,South
1413,0.4214876033057851,Female,18-44,South
1414,0.21390374331550802,NA,NA,NA
1415,0.6666666666666666,NA,NA,NA
1416,0.3673469387755102,Male,18-44,South
1417,0.2222222222222222,Female,18-44,Midwest
1418,0.3111111111111111,Female,18-44,West
1419,0.29806138933764137,Female,18-44,South
1420,0.2544861337683524,Female,18-44,West
1425,0.12105263157894737,Female,18-44,West
1426,0.19230769230769232,Female,18-44,South
1427,0.4492753623188406,Female,18-44,NA
1429,0.42771084337349397,Female,18-44,South
1430,0.2717391304347826,Female,18-44,Northeast
1431,0.24607329842931938,NA,NA,NA
1432,0.46153846153846156,NA,NA,NA
1433,0.3767605633802817,Female,45+,West
1434,0.21428571428571427,Female,18-44,South
1435,0.4054878048780488,Female,45+,Midwest
1436,0.4305317324185249,Female,45+,South
1437,0.5176991150442478,Female,18-44,NA
1438,0.23529411764705882,Female,18-44,Midwest
